170,171,1023
165,165,1023
163,163,1023
169,170,1023
167,167,1023
162,161,1023
167,170,1022
168,169,1021
163,162,1023
164,165,1022
171,170,1023
162,162,1021
163,164,1023
165,168,1023
158,157,1023
165,164,1023
164,167,1023
164,163,1023
166,166,1023
166,169,1023
167,167,1023
166,165,1022
171,174,1023
162,162,1022
163,164,1021
178,179,1023
170,171,1023
170,170,1023
170,174,1023
166,165,1023
165,166,1023
165,167,1023
165,163,1023
136,163,1023
157,163,1023
163,164,1023
166,166,1023
165,166,1023
165,165,1023
166,168,1023
165,166,1023
163,163,1023
166,167,1023
165,166,1023
165,164,1022
167,169,1023
165,165,1023
164,165,1022
167,168,1022
165,166,1023
164,165,1022
166,168,1023
165,165,1023
165,166,1023
166,168,1023
165,165,1022
164,165,1022
165,166,1023
165,166,1021
165,165,1023
165,168,1023
164,163,1023
165,165,1023
165,168,1022
165,164,1021
165,166,1023
165,167,1023
165,165,1023
166,165,1023
165,168,1023
135,160,1022
158,165,1021
164,166,1023
166,164,1023
164,168,1022
165,165,1023
165,165,1023
165,168,1023
166,164,1023
164,164,1023
166,168,1022
165,166,1023
165,165,1022
165,167,1023
165,166,1022
167,167,1023
165,166,1022
165,164,1023
166,167,1023
165,165,1023
165,166,1023
165,168,1023
165,165,1023
165,165,1022
164,166,1023
165,165,1023
164,166,1022
165,166,1023
166,165,1023
164,168,1023
166,165,1022
165,166,1023
164,169,1023
164,166,1022
164,166,1022
165,166,1022
134,160,1023
158,165,1023
163,162,1022
166,167,1022
164,167,1023
164,165,1023
164,168,1021
163,166,1023
163,165,1023
164,167,1023
164,165,1023
164,168,1020
166,164,1023
165,165,1023
163,167,1022
164,164,1023
162,167,1023
162,165,1023
165,164,1023
165,167,1023
165,164,1022
166,166,1020
165,166,1022
166,165,1022
164,169,1023
164,165,1023
165,167,1023
165,164,1023
163,165,1023
166,169,1023
165,166,1023
165,167,1023
164,165,1023
164,164,1023
166,168,1022
164,165,1023
164,165,1023
134,160,1022
157,162,1023
162,163,1022
163,165,1023
164,167,1023
164,164,1022
164,166,1023
165,166,1022
164,165,1022
163,167,1023
165,166,1022
164,166,1023
164,165,1023
164,165,1023
163,166,1023
164,165,1022
163,168,1022
163,165,1022
161,168,1023
163,164,1023
161,164,1022
164,164,1023
159,161,1023
169,172,1023
160,162,1021
169,172,1023
160,162,1023
162,165,1023
163,163,1023
163,161,1023
168,172,1023
159,161,1022
168,172,1022
162,163,1023
164,166,1023
165,166,1023
134,163,1021
156,160,1023
159,161,1022
165,166,1023
162,163,1023
169,172,1022
160,162,1023
171,174,1023
160,163,1023
164,168,1023
160,161,1021
161,162,1023
164,165,1023
161,161,1023
169,172,1023
157,162,1022
161,164,1022
162,162,1023
169,171,1023
167,164,1023
162,161,1021
168,168,1023
169,169,1020
163,162,1022
164,165,1023
171,172,1023
163,162,1023
162,164,1023
171,173,1023
162,163,1023
163,162,1023
170,173,1021
164,162,1023
161,161,1020
169,171,1023
164,164,1022
158,157,1023
140,166,1022
156,160,1021
161,161,1023
171,172,1022
163,163,1023
163,162,1022
170,170,1023
167,167,1023
163,162,1022
167,169,1023
168,167,1023
161,161,1023
166,167,1023
171,170,1023
162,163,1022
163,163,1022
172,172,1022
160,162,1023
163,163,1022
170,173,1023
162,161,1023
162,163,1023
172,171,1023
161,161,1022
163,162,1022
172,173,1022
162,162,1023
163,163,1023
173,174,1022
161,162,1023
162,162,1023
173,173,1023
162,162,1022
161,164,1023
171,172,1023
162,162,1023
162,163,1023
140,166,1023
155,159,1023
162,164,1023
169,169,1022
162,161,1022
166,165,1022
168,170,1023
161,163,1022
166,167,1022
167,167,1022
162,161,1023
167,169,1023
166,166,1023
161,161,1023
168,170,1023
165,166,1022
162,162,1022
171,172,1023
163,164,1020
162,161,1022
171,174,1020
161,162,1021
162,161,1023
172,173,1022
161,161,1023
161,161,1022
171,172,1022
161,162,1023
162,162,1023
169,171,1023
161,161,1023
162,163,1023
171,172,1021
161,163,1023
164,164,1022
168,169,1023
132,157,1023
164,170,1023
158,161,1022
162,162,1023
170,173,1023
161,161,1023
163,163,1023
169,170,1023
162,162,1023
167,169,1023
163,164,1023
161,162,1023
170,172,1023
162,162,1023
162,162,1023
171,174,1023
160,162,1022
165,165,1023
166,167,1019
161,162,1022
171,171,1022
164,164,1023
163,162,1022
171,173,1023
161,162,1023
164,163,1023
167,170,1023
162,162,1023
169,169,1023
162,163,1023
162,163,1023
171,173,1022
161,163,1023
163,163,1023
168,168,1023
161,162,1023
171,173,1023
131,155,1023
158,164,1023
164,166,1022
161,161,1023
172,173,1023
160,161,1023
162,163,1020
171,171,1023
160,162,1023
168,169,1023
163,163,1022
160,163,1023
171,173,1023
161,162,1023
164,165,1023
164,165,1023
161,162,1023
172,173,1023
160,162,1021
162,162,1022
168,169,1023
161,162,1023
169,173,1023
162,161,1023
163,162,1023
171,172,1023
161,162,1022
168,169,1023
162,163,1023
160,162,1023
171,172,1022
161,162,1023
166,169,1023
164,165,1023
161,161,1023
172,174,1023
132,158,1023
164,171,1022
159,160,1023
165,166,1023
162,164,1023
161,163,1023
171,172,1023
159,161,1023
166,169,1023
162,163,1022
159,162,1022
170,173,1023
161,162,1023
169,172,1023
159,162,1022
162,163,1023
167,170,1023
161,160,1023
168,172,1023
161,160,1023
163,164,1023
165,165,1022
160,163,1023
169,174,1023
161,161,1023
166,167,1022
163,164,1023
161,163,1023
170,171,1022
160,162,1023
169,173,1023
160,164,1023
161,164,1023
166,167,1023
160,163,1023
170,173,1023
161,161,1023
140,169,1023
154,160,1023
168,170,1023
158,161,1023
163,166,1022
163,164,1023
159,162,1022
168,170,1023
160,160,1023
170,174,1023
159,162,1023
167,169,1023
160,162,1022
162,163,1023
165,166,1023
161,162,1021
169,172,1023
159,161,1023
169,172,1023
158,161,1023
165,168,1023
161,162,1023
160,163,1022
165,167,1023
160,161,1023
169,173,1023
160,162,1023
170,173,1023
161,162,1023
168,167,1021
162,162,1023
162,160,1023
165,166,1022
161,163,1022
169,172,1023
158,162,1022
131,157,1022
156,160,1023
169,171,1023
164,163,1023
163,162,1023
169,171,1021
167,168,1023
162,162,1023
166,165,1023
170,172,1023
162,160,1023
162,163,1023
173,174,1023
162,164,1023
163,164,1023
172,173,1023
161,161,1022
163,163,1022
171,173,1022
163,164,1023
161,162,1023
171,173,1022
163,164,1023
163,162,1022
171,172,1019
164,163,1023
161,161,1022
169,171,1022
165,166,1022
162,161,1023
168,170,1023
164,165,1021
161,161,1023
169,170,1023
165,166,1023
162,162,1023
169,170,1023
133,160,1023
156,161,1022
171,173,1023
162,162,1023
162,161,1023
170,173,1023
164,162,1023
161,161,1023
170,173,1022
163,163,1023
162,164,1023
170,173,1023
161,163,1021
162,163,1023
171,173,1023
162,162,1023
163,162,1023
172,174,1022
162,162,1023
163,163,1023
171,173,1023
162,162,1022
162,163,1023
171,173,1023
163,162,1023
163,160,1023
171,172,1023
161,163,1023
162,163,1021
172,173,1023
161,163,1023
161,161,1023
171,173,1022
161,163,1023
162,162,1023
170,170,1022
162,162,1023
136,163,1022
159,165,1023
160,160,1023
167,168,1023
165,164,1023
162,161,1023
170,170,1023
163,164,1023
161,163,1022
170,170,1021
163,162,1023
162,162,1023
170,172,1023
162,162,1023
162,162,1023
171,172,1023
160,161,1023
162,162,1023
172,172,1023
162,161,1023
162,163,1023
170,170,1021
161,162,1023
165,168,1022
167,167,1022
162,161,1023
166,168,1022
166,166,1023
161,162,1023
167,170,1022
164,165,1020
162,163,1022
170,172,1021
163,165,1023
161,161,1023
170,172,1021
132,158,1022
158,163,1023
164,166,1023
162,162,1023
169,171,1023
162,163,1023
162,161,1023
170,171,1022
161,162,1022
162,162,1023
170,171,1023
161,162,1023
164,167,1023
164,165,1023
162,162,1023
170,173,1023
162,162,1023
162,162,1022
169,173,1023
160,161,1023
164,167,1023
167,167,1023
161,161,1023
168,171,1023
161,164,1023
161,163,1022
171,174,1023
161,159,1020
161,164,1023
167,168,1023
160,162,1023
168,169,1023
163,164,1021
162,162,1023
169,171,1023
160,162,1023
161,163,1023
133,159,1023
154,161,1023
169,171,1022
160,162,1023
165,168,1023
163,164,1023
161,162,1023
170,171,1023
162,161,1023
165,166,1023
165,163,1023
161,162,1023
168,171,1023
162,162,1022
163,166,1022
163,166,1023
159,162,1020
170,172,1023
160,162,1023
165,166,1022
164,165,1023
161,163,1021
169,171,1023
161,162,1023
165,168,1023
162,164,1022
160,163,1019
170,171,1023
160,163,1023
163,168,1022
163,163,1021
161,163,1023
171,172,1023
159,162,1023
165,169,1023
162,165,1023
133,163,1023
155,160,1022
159,161,1023
168,172,1023
160,162,1021
168,172,1023
160,163,1021
160,162,1023
167,170,1023
159,163,1020
167,173,1023
160,162,1022
164,165,1022
163,165,1023
161,161,1023
169,173,1023
159,163,1023
168,172,1022
159,161,1022
163,163,1023
164,165,1023
161,163,1022
170,171,1023
160,160,1023
168,170,1022
160,161,1022
160,163,1020
164,166,1023
162,162,1023
170,172,1022
161,162,1023
167,171,1023
160,161,1022
161,164,1023
164,166,1023
160,162,1022
169,171,1023
131,158,1023
160,166,1023
157,161,1022
169,172,1021
159,160,1023
167,172,1023
160,161,1023
163,166,1022
164,164,1020
161,162,1022
166,168,1023
160,163,1022
169,171,1023
161,160,1023
170,173,1022
159,161,1023
164,168,1023
162,162,1023
161,163,1022
165,165,1023
159,162,1023
170,172,1023
158,162,1022
170,172,1023
163,163,1023
163,163,1023
169,171,1023
166,167,1023
163,163,1023
164,167,1023
170,170,1023
161,162,1023
167,169,1020
160,161,1023
164,163,1021
170,172,1022
132,157,1023
155,162,1023
170,171,1023
162,162,1023
163,163,1020
172,172,1022
162,161,1023
163,163,1022
170,173,1023
163,162,1022
163,162,1023
170,172,1023
163,164,1023
162,163,1022
168,171,1023
165,166,1023
164,162,1023
165,170,1023
167,168,1022
162,163,1022
165,165,1023
170,170,1023
161,164,1023
163,164,1023
170,173,1022
160,162,1023
164,162,1023
171,172,1023
162,161,1021
163,163,1023
171,172,1023
162,161,1022
162,161,1023
170,173,1022
161,163,1023
161,162,1023
170,174,1022
131,157,1023
155,159,1022
168,171,1023
160,161,1023
161,161,1023
166,170,1023
163,163,1022
163,163,1022
170,170,1023
163,162,1023
162,163,1023
169,171,1023
161,162,1023
162,163,1022
171,172,1022
161,161,1023
163,164,1021
170,173,1023
162,162,1023
162,164,1023
172,172,1022
162,163,1023
161,164,1023
169,172,1023
158,159,1023
155,155,1023
177,179,1023
164,165,1023
161,161,1023
169,173,1023
163,163,1023
160,162,1023
170,173,1023
163,163,1023
162,164,1023
170,174,1023
162,163,1022
132,157,1023
163,170,1022
159,160,1023
164,165,1023
169,170,1023
161,161,1023
167,167,1023
166,167,1023
162,162,1023
168,170,1022
163,165,1023
161,161,1023
170,172,1023
163,163,1023
161,162,1022
172,172,1023
163,163,1023
161,161,1023
171,174,1023
162,161,1022
162,162,1022
171,173,1023
161,161,1023
161,162,1023
171,172,1023
161,162,1023
163,164,1022
169,169,1023
162,161,1023
166,168,1022
165,167,1022
161,163,1023
170,172,1023
164,165,1022
161,163,1020
172,173,1023
132,158,1023
157,162,1022
164,165,1023
161,162,1022
171,173,1022
163,165,1023
162,163,1022
170,173,1023
161,162,1022
163,164,1021
167,169,1022
162,162,1022
170,171,1021
162,164,1023
162,161,1017
171,173,1021
161,161,1023
158,164,1023
168,169,1023
161,162,1023
168,169,1023
162,164,1023
161,162,1023
169,173,1023
161,162,1022
163,165,1022
167,168,1023
161,163,1022
170,170,1022
162,164,1023
160,163,1023
170,172,1023
160,161,1023
163,165,1021
166,165,1023
161,162,1023
170,171,1022
131,157,1022
160,167,1023
160,163,1022
161,163,1022
170,173,1023
160,162,1023
165,169,1022
162,164,1023
161,163,1021
172,172,1023
161,162,1021
167,169,1023
162,163,1022
160,164,1022
170,173,1023
161,161,1023
166,170,1022
162,164,1023
160,162,1022
170,172,1021
159,161,1023
167,170,1022
162,164,1023
161,164,1023
171,172,1023
160,160,1023
166,170,1023
162,162,1023
161,162,1023
169,171,1021
160,160,1023
169,170,1023
160,163,1021
159,160,1023
169,171,1023
161,162,1023
140,167,1023
153,160,1023
166,170,1023
158,162,1023
161,162,1023
164,167,1023
160,164,1023
167,173,1020
160,163,1022
166,169,1021
161,162,1023
161,162,1022
167,169,1023
160,162,1023
168,173,1023
161,162,1023
167,169,1023
163,166,1023
161,163,1022
168,170,1023
159,162,1023
169,172,1023
161,161,1023
164,166,1022
161,163,1023
160,163,1022
169,171,1023
160,161,1020
169,173,1023
161,163,1022
163,167,1023
163,164,1023
161,163,1022
168,169,1023
159,162,1023
169,173,1023
159,162,1022
139,167,1023
152,159,1022
167,170,1023
158,161,1023
165,168,1022
161,163,1023
159,163,1019
164,166,1022
160,162,1023
167,173,1023
160,161,1023
169,173,1023
159,161,1023
169,172,1023
160,161,1023
166,170,1023
160,162,1022
162,166,1023
168,171,1023
161,164,1022
164,163,1023
170,174,1023
162,163,1023
161,163,1023
172,173,1023
163,162,1023
163,163,1022
171,173,1023
163,164,1023
162,162,1021
169,172,1023
164,166,1023
162,162,1022
169,170,1023
167,166,1023
162,162,1019
141,170,1023
158,162,1023
159,161,1023
168,172,1023
163,166,1023
161,163,1023
167,169,1022
166,165,1023
162,163,1022
167,168,1023
167,167,1023
162,162,1023
166,167,1023
170,170,1023
161,163,1023
164,164,1018
171,173,1023
161,162,1023
163,164,1022
171,172,1023
160,162,1023
163,164,1023
171,173,1022
161,162,1023
162,162,1022
170,174,1023
160,162,1023
162,163,1023
172,172,1023
160,162,1023
161,161,1023
171,173,1023
162,161,1023
163,163,1022
171,173,1023
160,161,1023
163,163,1023
137,163,1022
155,161,1023
165,168,1023
165,168,1023
160,163,1022
167,170,1023
165,167,1022
161,162,1023
168,171,1023
166,167,1022
161,163,1023
169,171,1022
164,165,1023
162,162,1022
170,171,1023
164,165,1023
161,164,1022
172,174,1022
163,164,1023
161,162,1023
171,174,1022
159,161,1023
157,158,1022
168,170,1021
162,161,1023
162,163,1023
173,175,1022
162,164,1023
160,163,1023
170,172,1023
160,163,1023
161,164,1023
170,175,1023
162,162,1023
163,163,1023
171,173,1023
161,163,1023
139,166,1023
161,165,1022
165,168,1022
165,170,1023
158,160,1023
159,161,1021
170,172,1023
159,161,1023
161,162,1020
172,173,1023
159,161,1023
160,164,1023
167,169,1023
160,162,1021
167,169,1023
164,166,1023
161,161,1023
172,173,1022
162,164,1023
162,163,1023
170,173,1023
161,161,1023
160,163,1023
172,174,1021
160,162,1022
164,166,1022
167,169,1023
159,162,1023
170,170,1023
164,164,1023
162,162,1023
170,174,1023
162,161,1023
162,163,1023
172,175,1023
159,161,1023
140,169,1023
154,159,1023
161,162,1021
170,173,1023
159,161,1023
165,168,1023
163,165,1023
161,162,1023
170,172,1023
160,162,1022
160,162,1023
170,172,1023
160,162,1022
167,170,1023
162,162,1023
162,163,1023
171,174,1023
160,161,1023
162,167,1022
165,167,1023
161,162,1023
171,173,1023
160,162,1023
161,163,1023
170,172,1023
159,163,1023
169,171,1021
162,164,1023
160,160,1023
171,173,1023
160,161,1023
165,169,1022
163,163,1023
161,162,1023
170,173,1023
160,161,1023
164,166,1023
131,156,1023
156,162,1023
164,168,1023
160,162,1023
170,174,1022
159,161,1023
164,166,1023
164,167,1023
160,163,1023
171,174,1023
159,161,1023
166,171,1023
162,163,1023
161,161,1023
170,174,1022
157,160,1023
168,172,1023
160,161,1023
159,162,1022
169,172,1023
159,161,1023
170,174,1022
158,161,1022
162,164,1023
164,167,1023
160,163,1023
170,173,1022
159,161,1023
164,165,1023
162,164,1023
162,162,1023
172,173,1023
159,161,1022
169,172,1023
160,162,1023
161,162,1023
130,156,1023
155,160,1023
162,166,1023
159,161,1023
169,172,1023
159,162,1023
169,173,1023
157,162,1022
163,166,1023
161,164,1023
159,162,1022
170,173,1023
158,162,1023
169,174,1023
158,161,1023
164,168,1023
158,160,1023
158,161,1019
165,166,1023
159,162,1023
170,172,1023
159,162,1023
169,173,1022
159,162,1023
162,165,1023
162,164,1023
160,162,1023
166,169,1021
160,163,1023
168,172,1023
159,162,1023
165,171,1019
161,164,1023
161,164,1023
162,165,1023
161,163,1023
166,169,1022
132,159,1023
156,161,1023
161,163,1022
168,170,1023
164,164,1023
163,164,1022
167,168,1022
168,167,1022
163,164,1021
164,167,1023
168,169,1022
161,163,1022
167,170,1022
163,163,1022
164,164,1023
168,171,1022
164,163,1023
163,166,1023
168,171,1023
164,164,1023
162,164,1023
169,171,1023
165,165,1022
164,164,1023
165,170,1022
168,167,1023
160,162,1023
163,165,1023
172,171,1023
161,163,1023
162,164,1023
172,174,1023
161,162,1023
162,163,1023
173,174,1023
161,162,1023
133,159,1023
163,171,1022
159,159,1023
160,162,1022
173,172,1022
162,161,1021
162,163,1023
171,172,1020
163,161,1023
162,163,1021
171,174,1022
164,163,1023
162,162,1023
171,172,1023
165,165,1022
162,162,1023
169,171,1023
165,166,1023
161,161,1023
167,170,1012
167,165,1023
162,162,1022
165,167,1021
168,168,1023
162,162,1023
166,165,1023
169,170,1023
160,162,1023
165,166,1023
169,171,1021
161,162,1023
163,165,1023
170,171,1023
162,162,1023
163,163,1023
169,172,1022
161,162,1021
137,165,1023
158,163,1023
160,160,1021
168,169,1023
165,165,1023
162,162,1023
169,172,1023
164,165,1023
161,163,1023
170,172,1023
164,165,1021
161,161,1021
169,171,1022
165,166,1023
161,163,1022
168,171,1023
164,165,1023
162,162,1023
170,174,1022
163,163,1023
161,163,1023
171,174,1021
164,162,1023
162,161,1023
171,173,1023
163,162,1023
161,161,1022
172,173,1023
161,161,1023
162,162,1023
171,173,1023
161,161,1023
162,162,1023
171,174,1022
162,162,1023
163,163,1021
172,172,1023
131,157,1022
161,167,1023
162,163,1023
162,162,1022
170,172,1023
162,162,1023
162,162,1022
170,173,1023
162,162,1023
160,163,1023
170,171,1023
161,162,1023
163,165,1023
168,169,1023
161,161,1023
167,170,1023
163,164,1023
161,162,1023
169,173,1023
162,162,1023
162,161,1023
170,173,1023
161,161,1023
162,164,1023
167,170,1023
161,163,1023
169,170,1022
164,164,1022
160,161,1022
169,173,1023
160,160,1023
161,162,1023
170,173,1022
160,161,1023
163,164,1023
168,167,1023
130,157,1021
163,169,1023
159,161,1023
163,164,1022
165,165,1023
161,162,1022
169,172,1023
159,162,1023
161,163,1023
168,171,1023
161,162,1023
167,169,1023
162,165,1023
161,162,1021
170,171,1023
161,160,1023
164,167,1023
165,165,1022
160,162,1019
170,172,1022
160,161,1023
162,165,1023
167,170,1022
160,161,1021
169,172,1023
161,161,1023
161,162,1023
170,171,1023
161,162,1023
167,170,1023
162,163,1023
159,162,1022
170,172,1022
160,162,1022
166,169,1023
162,164,1022
161,162,1023
135,163,1022
154,159,1023
169,172,1023
160,161,1023
164,166,1023
163,165,1023
159,162,1023
170,174,1021
160,161,1023
166,168,1022
162,163,1023
159,162,1023
170,172,1023
160,162,1021
168,172,1023
161,163,1023
160,161,1023
168,170,1022
159,160,1023
171,173,1022
160,161,1023
161,165,1023
163,165,1022
161,161,1023
170,173,1022
158,161,1023
168,169,1023
159,162,1020
161,163,1023
166,167,1023
160,162,1022
171,173,1023
158,160,1023
166,168,1023
162,164,1023
158,163,1023
131,157,1023
152,160,1023
164,166,1022
159,159,1023
169,172,1023
157,162,1023
169,171,1023
159,160,1023
162,165,1021
162,163,1023
133,162,1023
154,159,1022
167,171,1023
157,161,1023
169,173,1022
159,161,1022
165,167,1021
159,162,1022
161,163,1023
166,166,1023
160,162,1020
169,172,1021
159,161,1023
169,173,1022
159,161,1023
166,170,1022
159,161,1023
160,163,1023
164,164,1022
161,162,1022
168,171,1021
160,161,1023
169,172,1022
159,160,1023
168,172,1023
162,162,1023
162,162,1023
142,167,1022
156,159,1019
162,162,1021
170,173,1023
164,164,1023
162,162,1020
169,172,1021
166,165,1022
161,162,1023
167,170,1021
167,166,1021
161,163,1023
164,165,1023
169,170,1023
161,163,1023
162,161,1022
171,173,1022
161,160,1023
163,164,1023
171,174,1023
161,162,1023
161,165,1023
171,173,1023
161,162,1023
161,162,1022
170,172,1023
162,162,1023
161,162,1023
170,174,1022
161,162,1023
160,162,1023
172,174,1023
163,163,1023
161,164,1023
171,172,1022
162,163,1019
131,159,1023
165,171,1023
160,161,1020
162,162,1021
170,173,1022
161,162,1023
161,163,1023
170,173,1022
160,163,1023
162,164,1021
172,171,1023
161,161,1023
162,165,1023
170,171,1023
161,162,1023
162,165,1023
168,170,1022
162,162,1023
165,167,1023
169,170,1023
162,162,1023
164,169,1023
167,167,1023
160,162,1023
167,169,1023
167,168,1023
162,163,1022
168,170,1023
166,166,1023
162,164,1023
172,175,1023
162,163,1023
159,161,1022
170,173,1023
161,164,1020
160,162,1022
166,168,1023
127,153,1022
156,158,1023
166,167,1023
161,159,1022
163,165,1023
167,169,1022
160,162,1023
166,168,1022
168,169,1023
164,164,1023
169,172,1022
163,165,1023
160,161,1022
169,170,1023
164,165,1022
162,162,1023
170,173,1023
161,162,1023
162,162,1021
170,173,1023
161,162,1023
162,163,1023
169,172,1023
163,163,1023
162,164,1023
169,172,1023
162,165,1022
164,164,1023
167,168,1022
162,163,1023
165,168,1023
166,167,1022
162,163,1023
165,167,1022
166,165,1023
162,163,1022
167,171,1022
132,160,1023
157,161,1023
166,169,1023
162,164,1022
166,167,1023
163,164,1023
160,163,1022
168,172,1023
163,162,1023
161,163,1023
168,171,1023
162,163,1023
163,164,1023
169,172,1023
160,164,1022
163,166,1023
166,167,1023
161,162,1023
168,170,1023
162,164,1022
162,162,1023
169,172,1022
162,162,1023
162,163,1022
168,171,1023
161,163,1023
164,166,1023
165,166,1023
161,162,1022
170,171,1020
163,163,1023
162,163,1023
169,172,1023
162,162,1022
163,166,1023
166,167,1022
132,157,1023
162,168,1023
160,162,1023
162,163,1023
166,169,1023
161,164,1023
167,169,1023
164,164,1023
162,163,1022
167,170,1023
161,162,1022
163,165,1023
166,168,1023
163,165,1023
169,170,1022
163,163,1020
163,165,1023
168,171,1023
161,164,1023
166,166,1023
164,166,1023
163,165,1020
168,171,1022
162,163,1023
163,164,1023
166,169,1023
162,164,1023
167,170,1023
162,165,1022
162,165,1023
167,170,1022
162,162,1022
164,165,1023
163,165,1023
161,163,1022
167,169,1023
162,164,1023
137,164,1019
155,159,1023
161,163,1023
164,169,1023
162,164,1023
166,168,1023
163,163,1023
162,164,1023
166,169,1019
161,163,1023
166,168,1023
163,164,1023
163,163,1023
166,170,1023
161,163,1023
166,172,1023
163,163,1023
162,164,1023
165,168,1023
160,163,1022
167,171,1023
160,163,1023
162,161,1022
169,170,1021
160,162,1023
170,172,1021
159,162,1023
162,162,1021
167,170,1019
160,162,1023
169,172,1021
159,161,1023
162,163,1023
165,168,1022
161,162,1023
169,173,1023
130,157,1023
163,171,1023
157,160,1023
162,164,1023
165,166,1022
161,162,1023
170,173,1022
160,162,1023
165,168,1023
163,164,1023
160,163,1023
169,171,1023
160,161,1023
169,172,1023
158,162,1023
161,163,1022
163,165,1023
159,161,1021
169,171,1023
157,162,1023
167,168,1022
166,168,1023
161,162,1023
162,165,1023
170,172,1022
160,163,1023
161,163,1023
171,172,1023
159,163,1023
166,171,1023
160,162,1022
161,162,1023
172,171,1023
162,162,1022
162,162,1023
169,172,1023
162,164,1023
132,157,1000
163,171,1023
159,161,1023
161,163,1023
171,173,1023
162,164,1023
160,161,1023
168,172,1022
164,165,1023
161,162,1023
168,169,1022
165,167,1023
162,162,1023
166,167,1023
169,171,1023
160,161,1022
163,163,1023
171,171,1023
161,162,1023
161,162,1021
170,172,1023
162,162,1021
162,164,1020
171,174,1023
162,161,1023
163,163,1023
170,172,1023
163,161,1023
161,162,1021
172,173,1021
163,163,1022
162,163,1022
171,172,1023
163,163,1021
161,162,1023
170,172,1023
132,157,1022
154,162,1022
169,173,1023
161,161,1021
163,163,1023
171,174,1023
162,161,1023
162,163,1022
170,173,1023
161,162,1023
163,163,1023
171,170,1022
162,162,1022
162,164,1023
172,173,1023
162,162,1023
163,163,1022
170,174,1023
161,162,1023
162,163,1023
171,171,1022
160,161,1023
160,163,1023
172,173,1023
162,162,1023
